run,id,auc,pauc
68,02,0.7388949079089925,0.18342361863488624
68,04,0.5853219696969697,0.09772727272727273
68,06,0.8023545706371191,0.26371191135734073
69,00,0.5514004914004914,0.059213759213759216
69,02,0.837754709727028,0.299115724721261
69,04,0.5968135680328923,0.11094693562893487
69,06,0.8415992812219227,0.27613057801737045
70,00,0.5616124731930678,0.010085202573465485
70,02,0.7655494025065578,0.28131740017487616
70,04,0.56484375,0.06012228260869567
70,06,0.8566831683168317,0.3933718371837184
71,00,0.5768723268723268,0.05116480116480117
71,02,0.7277780747233952,0.16061788444064354
71,04,0.6079323400097705,0.13745725451880803
71,06,0.8411274086856485,0.33606557377049184
72,00,0.6118430339246225,0.036606596715757785
72,02,0.7331476323119777,0.20696378830083567
72,04,0.5392723563413805,0.1442819902527485
72,06,0.8627989657401421,0.3233678086619263
73,00,0.4970391148511766,0.028154381590566723
73,02,0.7787356321839082,0.1762452107279694
73,04,0.5090348639455782,0.03741496598639456
73,06,0.8729421593198683,0.34173669467787116
74,00,0.6106295620437956,0.08997364152473641
74,02,0.7401372212692968,0.202401372212693
74,04,0.6405701008727189,0.07741131134534739
74,06,0.8537886254275611,0.31996057742477824
75,00,0.5078971962616823,0.030490654205607485
75,02,0.7521688837478311,0.12406015037593986
75,04,0.5424306797853309,0.10358899821109124
75,06,0.8745916059311385,0.3480774063835135
76,00,0.5548730548730548,0.045977795977795985
76,02,0.7307461546852843,0.1352405367077561
76,04,0.5698086655300263,0.09818408162160698
76,06,0.8666299495622934,0.4312713780509015
77,00,0.579331566416603,0.10123085216297563
77,02,0.7522805913809374,0.1838628499528154
77,04,0.6091350826044704,0.13480494238511734
77,06,0.780920060331825,0.1833117862529627
78,00,0.5665210665210666,0.01296751296751297
78,02,0.7221300793744817,0.20276033645302693
78,04,0.5992128279883382,0.1591253644314869
78,06,0.8169074371321563,0.2462546816479401
79,00,0.5882032102228456,0.12168199054594565
79,02,0.7656356487549149,0.28487549148099606
79,04,0.5451603498542275,0.18373177842565597
79,06,0.8661116233660573,0.36171828388566474
80,00,0.5249707259953162,0.03717798594847776
80,02,0.7458453473132372,0.19596330275229354
80,04,0.5806203098696037,0.12742888121665194
80,06,0.8474259419039403,0.29321253954558524
81,00,0.6034974640743872,0.06899830938292477
81,02,0.7559591068065644,0.2651331719128329
81,04,0.5922081094284319,0.0939179286761114
81,06,0.807277452891488,0.2933398310591293
